,timestamp,sensor_id,range_sc,azimuth_sc,rcs,vr,vr_compensated,x_cc,y_cc,x_seq,y_seq,uuid,track_id,label_id
746123,158285358149,3,18.484665,-0.5336282,-5.16975,-0.014386994,8.406847,22.256645,-1.1017604,3212.898,-2662.1367,b'dbca07b8dec05fbeaacdf5c3fc7c4e49',b'f99cd724d1b311e69736bcaec523183d',0
746631,158285406404,2,20.579636,0.36539558,-11.8178,0.036848392,8.4034605,24.388094,-2.155618,3210.8047,-2660.3162,b'2921996d76ddfcf21eeeb54a29e6afdb',b'f99cd724d1b311e69736bcaec523183d',0
746642,158285406404,2,17.06677,0.39475492,10.62228,-0.033603802,8.339522,20.912127,-1.4068866,3213.91,-2662.048,b'e7e34d47b882979f047e8be4f78237dd',b'f99cd724d1b311e69736bcaec523183d',0
746643,158285406404,2,18.479876,0.4172619,1.0357285,-0.064767994,8.308465,22.336567,-1.0496879,3212.4434,-2661.9734,b'0469a02c1bdf4b1c7877966b572256af',b'f99cd724d1b311e69736bcaec523183d',0
746644,158285406404,2,19.92851,0.40320152,-18.70906,-0.03317946,8.340484,23.777672,-1.3572056,3211.155,-2661.258,b'960a3c960913b4cf58636e029084dfa1',b'f99cd724d1b311e69736bcaec523183d',0
747085,158285431553,3,18.752138,-0.56166023,-1.4543118,-0.067531176,8.366099,22.464281,-1.650202,3212.3079,-2661.2664,b'917ae8210fb3396a96571b6372bcaa3f',b'f99cd724d1b311e69736bcaec523183d',0
747086,158285431553,3,18.782017,-0.56466526,-2.0015988,0.40796238,8.839098,22.486767,-1.7099307,3212.304,-2661.203,b'5e6e3b6ef8fafed08401cf79bd91f7c8',b'f99cd724d1b311e69736bcaec523183d',0
747092,158285431553,3,17.264788,-0.54695714,18.293636,-0.080526754,8.364212,21.01862,-1.2117236,3213.5608,-2662.1104,b'0ff873dd6a033225e901d71eb72861bc',b'f99cd724d1b311e69736bcaec523183d',0
747093,158285431553,3,18.269888,-0.4984254,-10.542727,0.2270908,8.695527,22.094301,-0.43976444,3212.306,-2662.5322,b'6a9a9e6a00cc166529c59984bd6b797b',b'f99cd724d1b311e69736bcaec523183d',0
747094,158285431553,3,18.76426,-0.5486402,-0.11817551,-0.0573527,8.386207,22.505348,-1.4091432,3212.1978,-2661.4849,b'c1589b52e560bf4439e28e29fbd967e5',b'f99cd724d1b311e69736bcaec523183d',0
747095,158285431553,3,19.739899,-0.5371291,-6.083885,-0.10885997,8.342286,23.499044,-1.2928777,3211.2139,-2661.304,b'085faec81e77fcfcfa5d9f56b32c69de',b'f99cd724d1b311e69736bcaec523183d',0
747096,158285431553,3,19.739904,-0.5483946,-9.350311,0.44284004,8.886573,23.475353,-1.5139906,3211.3013,-2661.0996,b'614c100907592cdda94084ab093862b5',b'f99cd724d1b311e69736bcaec523183d',0
747620,158285480872,2,20.534058,0.35541376,-18.581848,0.047426924,8.425336,24.327112,-2.3567722,3210.3696,-2659.8455,b'e464c855990ac88b892b04cc777a4ee8',b'f99cd724d1b311e69736bcaec523183d',0
747621,158285480872,2,21.449373,0.38280666,-20.956924,30.008186,38.394768,25.278824,-1.8444023,3209.3086,-2660.0522,b'1689475e8610137e1df51e7a96117262',b'f99cd724d1b311e69736bcaec523183d',0
747636,158285480872,2,17.136595,0.40225917,11.272163,-0.10107903,8.287844,20.986734,-1.2812729,3213.2402,-2661.8638,b'a2d919afa50cdd484d574925bd95cd03',b'f99cd724d1b311e69736bcaec523183d',0
747637,158285480872,2,18.059877,0.42035013,-0.020427704,-0.106144965,8.2821045,21.917614,-0.9859755,3212.2637,-2661.8696,b'86742db1bfa59b12190a6c7f32cef4ec',b'f99cd724d1b311e69736bcaec523183d',0
747638,158285480872,2,19.37481,0.3997826,-12.945507,-0.06943217,8.319369,23.221973,-1.4051464,3211.1426,-2661.0823,b'c6cb52b7e628ac2133532f9bd043dbb1',b'f99cd724d1b311e69736bcaec523183d',0
748052,158285506262,3,17.222048,-0.5401853,14.474243,-0.1933496,8.251677,20.988665,-1.0910401,3212.9946,-2661.9463,b'0f4f7e9d915e3164f822433fc091769d',b'f99cd724d1b311e69736bcaec523183d',0
748053,158285506262,3,18.47991,-0.5518601,-4.1777496,0.35516268,8.792017,22.216017,-1.4362977,3211.9263,-2661.2507,b'3101f77f820845975dd9547d88c27a05',b'f99cd724d1b311e69736bcaec523183d',0
748054,158285506262,3,18.998611,-0.54227275,-1.1801109,-0.24120744,8.202442,22.751429,-1.3152366,3211.3792,-2661.2065,b'cbeabfddb43b43857f99345e41b20938',b'f99cd724d1b311e69736bcaec523183d',0
748055,158285506262,3,19.144888,-0.51142824,-7.3852315,0.40156242,8.861807,22.950453,-0.74269634,3211.0183,-2661.6936,b'c3ea8e1ebd86565b7b58f33be05116bf',b'f99cd724d1b311e69736bcaec523183d',0
748056,158285506262,3,19.7399,-0.54250443,-5.8195953,-0.20692544,8.236569,23.48805,-1.3984149,3210.7007,-2660.9075,b'04b6524d533177a6e417c0a1c7c1afba',b'f99cd724d1b311e69736bcaec523183d',0
748563,158285554140,2,17.401619,0.3907294,6.6599197,-0.1803741,8.211203,21.243645,-1.4907402,3212.4946,-2661.313,b'ddc81535e929bec45a6c2f67f2d0f8e3',b'f99cd724d1b311e69736bcaec523183d',0
748575,158285554140,2,18.05988,0.40899232,3.1763153,-0.17698959,8.216156,21.913202,-1.1910477,3211.7659,-2661.3975,b'e5d3c6f28540cda3c5c4286fb1082c95',b'f99cd724d1b311e69736bcaec523183d',0
748576,158285554140,2,18.899876,0.4014193,-7.496414,-0.25265202,8.1401825,22.748455,-1.3569471,3211.0193,-2660.988,b'b64bf596f93a08b00c6ea49a619e3932',b'f99cd724d1b311e69736bcaec523183d',0
748974,158285582276,3,17.180904,-0.5411534,16.644901,-0.28435954,8.147948,20.946007,-1.103303,3212.4487,-2661.665,b'f4ff76189010d04de3e5c8b07dbbd794',b'f99cd724d1b311e69736bcaec523183d',0
748975,158285582276,3,17.643702,-0.49740717,2.5712748,0.3802206,8.834316,21.470448,-0.3827694,3211.731,-2662.1934,b'da9269a2f64817ddf1e07b9b533c9ba0',b'f99cd724d1b311e69736bcaec523183d',0
748976,158285582276,3,19.045366,-0.54793984,-1.3279152,-0.3109659,8.116515,22.786167,-1.4274857,3210.7927,-2660.7996,b'd56d57e90d3e37f3da5fc7800084378d',b'f99cd724d1b311e69736bcaec523183d',0
748977,158285582276,3,19.739891,-0.5251688,-12.969002,-0.33092988,8.111213,23.521467,-1.0578504,3209.9802,-2660.9294,b'e3334f631809385b351122b2c503bf04',b'f99cd724d1b311e69736bcaec523183d',0
749484,158285629988,2,18.775215,0.38573286,-9.305137,-0.25627643,8.127565,22.611324,-1.6468601,3210.665,-2660.4668,b'2d0b21248f8d143124337bd2a9cc7044',b'f99cd724d1b311e69736bcaec523183d',0
749493,158285629988,2,17.072203,0.39169174,15.817226,-0.18160905,8.2034445,20.915308,-1.4593587,3212.2234,-2661.1624,b'aa5f5ec4cb038713d08c707276eece06',b'f99cd724d1b311e69736bcaec523183d',0
749494,158285629988,2,17.988733,0.43329462,-9.538644,-0.31388876,8.071331,21.84866,-0.7520058,3211.119,-2661.5515,b'dd58843ef4bf90d607767d426d4ced14',b'f99cd724d1b311e69736bcaec523183d',0
749495,158285629988,2,18.855326,0.4263825,-15.034325,-0.42605323,7.9601445,22.71442,-0.8848388,3210.3347,-2661.1611,b'3c68c4f3e2cb4e4e30fd2d1ddf6b372a',b'f99cd724d1b311e69736bcaec523183d',0
749878,158285655902,3,17.906507,-0.5902834,-7.5125966,-0.1785682,8.201959,21.553814,-2.0517304,3211.614,-2660.3086,b'94106fe3dc4f8dd54778b24ace5fc6e3',b'f99cd724d1b311e69736bcaec523183d',0
749882,158285655902,3,17.065786,-0.5244821,13.773193,-0.37998047,8.055018,20.859026,-0.8080471,3211.8948,-2661.7053,b'2fa1b0d74151597f2e76341b92bdd2ba',b'f99cd724d1b311e69736bcaec523183d',0
749883,158285655902,3,18.479895,-0.52169245,-9.885529,-0.36597428,8.070528,22.272087,-0.8816504,3210.572,-2661.203,b'9d520a96192f7fc5c0e92fd15ca3dfac',b'f99cd724d1b311e69736bcaec523183d',0
749884,158285655902,3,19.633533,-0.5366266,-12.680321,0.35274738,8.780436,23.394217,-1.2723236,3209.6233,-2660.4875,b'cd84b68cafba9475a49e250028a7870f',b'f99cd724d1b311e69736bcaec523183d',0
750405,158285703479,2,18.05989,0.37099934,-11.794197,-0.1553158,8.220041,21.881535,-1.8764243,3210.8848,-2660.2039,b'0426676a8c6fafdc95bbec922f7eb04e',b'f99cd724d1b311e69736bcaec523183d',0
750406,158285703479,2,18.89988,0.3824681,-10.497539,-0.2438326,8.135084,22.732618,-1.7147672,3210.0254,-2660.0952,b'ed0cd9976ffb261ffd4d20ddbc222925',b'f99cd724d1b311e69736bcaec523183d',0
750415,158285703479,2,17.137465,0.4457157,6.6066866,-0.45259875,7.926143,20.996687,-0.5366818,3211.3135,-2661.7512,b'1983d9293bb52921f7b2a50df27e9df2',b'f99cd724d1b311e69736bcaec523183d',0
750416,158285703479,2,17.16904,0.39809236,11.377525,-0.23958538,8.142406,21.016586,-1.3538675,3211.5464,-2660.9678,b'784fbfc38112c5ce314a7c79e0149d90',b'f99cd724d1b311e69736bcaec523183d',0
750417,158285703479,2,18.479874,0.43590945,-9.531866,-0.4161868,7.9647784,22.339874,-0.7051043,3210.0876,-2661.1768,b'72957a1d4e12688d9372328bd38c1a1a',b'f99cd724d1b311e69736bcaec523183d',0
750785,158285728549,3,17.54527,-0.58495694,0.10926914,-0.30158818,8.077636,21.210983,-1.9038363,3211.3386,-2660.2983,b'05626fab939939f8c37d20c770bb2f9f',b'f99cd724d1b311e69736bcaec523183d',0
750787,158285728549,3,17.072111,-0.5238858,18.124992,-0.42102495,8.008514,20.866222,-0.79846483,3211.3247,-2661.4563,b'1cec75af0b7e65e1ef4d2380343cd466',b'f99cd724d1b311e69736bcaec523183d',0
751297,158285776702,2,17.042465,0.39685902,14.523792,-0.29339394,8.087353,20.88929,-1.37005,3211.1113,-2660.728,b'305c79e4d2a87d3f1522441437f6752d',b'f99cd724d1b311e69736bcaec523183d',0
751298,158285776702,2,18.639252,0.4254363,-5.853607,-0.37386152,8.008301,22.498177,-0.9003566,3209.436,-2660.6733,b'ae9d197f0f76e3633aa81567e91629f0',b'f99cd724d1b311e69736bcaec523183d',0
751299,158285776702,2,18.663767,0.39456606,-1.7901993,-0.28417674,8.09616,22.507605,-1.4765544,3209.6067,-2660.1228,b'2cd19cea1ce435910f6da64da67217ae',b'f99cd724d1b311e69736bcaec523183d',0
751300,158285776702,2,19.319874,0.39210904,-11.969532,-0.2978828,8.081965,23.161112,-1.5512793,3209.0088,-2659.8484,b'bcab58beb90011e4a15883c5bce02ec1',b'f99cd724d1b311e69736bcaec523183d',0
751654,158285803840,3,17.022299,-0.5227524,10.431141,-0.43052036,7.9851913,20.818285,-0.77487403,3210.7837,-2661.2275,b'0464d2a5f08b5cc4c18a18f160e25e0c',b'f99cd724d1b311e69736bcaec523183d',0
751655,158285803840,3,18.0599,-0.5262878,-3.5992088,-0.42741573,7.9862175,21.84634,-0.92837375,3209.855,-2660.7607,b'25d5ed58995a04b7bfbe4e60ac672b42',b'f99cd724d1b311e69736bcaec523183d',0
752149,158285851203,2,17.639889,0.38116375,0.33636928,-0.27915123,8.088685,21.473194,-1.6700907,3210.0786,-2660.0002,b'5c014a67ccef737820b4aa84a6f8057c',b'f99cd724d1b311e69736bcaec523183d',0
752162,158285851203,2,17.008987,0.42175275,11.737064,-0.35526773,8.018109,20.867216,-0.94548064,3210.4263,-2660.8784,b'4baa0565b5d22af3e6253195726fb6ef',b'f99cd724d1b311e69736bcaec523183d',0
752163,158285851203,2,18.639788,0.40955278,0.8761673,-0.33539772,8.037764,22.493177,-1.1963727,3208.9614,-2660.1294,b'e4818298fc40bbd0ea81e5a27cf263b3',b'f99cd724d1b311e69736bcaec523183d',0
752491,158285877513,3,17.138922,-0.51658016,9.022087,-0.47003213,7.941201,20.94331,-0.67956346,3210.0676,-2661.0154,b'1b33f2aff1152a26f1b1c71954be1bcb',b'f99cd724d1b311e69736bcaec523183d',0
752492,158285877513,3,17.88939,-0.48070553,-12.276043,1.6967424,10.120938,21.731518,-0.099488735,3209.1367,-2661.3174,b'd7d6541c8097692a6473dc45fb4d7ece',b'f99cd724d1b311e69736bcaec523183d',0
752493,158285877513,3,18.702845,-0.49074873,-12.29077,-0.5392122,7.8824472,22.534822,-0.32344598,3208.445,-2660.8516,b'6a5ada1897c3e3f155abce625b3f6142',b'f99cd724d1b311e69736bcaec523183d',0
752494,158285877513,3,18.70406,-0.52154475,-9.397507,-0.4290325,7.9795537,22.495665,-0.8980835,3208.6633,-2660.3186,b'99a8093f0fcd21ce4c28ab814fd59d2d',b'f99cd724d1b311e69736bcaec523183d',0
752994,158285923546,2,16.921223,0.4255937,8.573341,-0.40494618,7.9617457,20.780275,-0.8792255,3209.931,-2660.7258,b'5f0d3f785d97464b1f1a4a1e71242962',b'f99cd724d1b311e69736bcaec523183d',0
752995,158285923546,2,17.880991,0.4176578,-2.4775238,-0.36914515,7.9978743,21.737923,-1.0312775,3209.0708,-2660.278,b'b3cb1877395f7d4f46667afa09d45b78',b'f99cd724d1b311e69736bcaec523183d',0
752996,158285923546,2,18.899876,0.40266407,-11.414162,-0.3321589,8.03404,22.749258,-1.3334353,3208.2075,-2659.671,b'db145163a50a1bb96d2667d6eff0ec38',b'f99cd724d1b311e69736bcaec523183d',0
752997,158285923546,2,19.32997,0.4203081,-16.32198,-0.42361903,7.94335,23.187534,-1.0068996,3207.6882,-2659.8416,b'edb2bcb504b9d78be8ef1d41d9a04bf7',b'f99cd724d1b311e69736bcaec523183d',0
752998,158285923546,2,19.739868,0.4171107,-19.350555,-0.42886072,7.938162,23.596277,-1.0765141,3207.3225,-2659.646,b'29bf8fd47359817359f52b130db4abdf',b'f99cd724d1b311e69736bcaec523183d',0
753358,158285951824,3,17.138704,-0.5200056,0.24036026,-0.4660224,7.938959,20.938267,-0.7380542,3209.5298,-2660.698,b'010e3f7c245abf054c404b92093b7284',b'f99cd724d1b311e69736bcaec523183d',0
753359,158285951824,3,18.059893,-0.51065034,-3.8891835,-0.4856693,7.923984,21.869596,-0.64692575,3208.618,-2660.488,b'66db6d9cb6e9b2d4696299f947903140',b'f99cd724d1b311e69736bcaec523183d',0
753360,158285951824,3,18.899906,-0.5463046,-9.186783,-0.43468156,7.9532275,22.645044,-1.380521,3208.1162,-2659.5457,b'8f703d9a9026714f69b3a9da7fc17b1a',b'f99cd724d1b311e69736bcaec523183d',0
753922,158285998439,2,16.949884,0.41943157,6.771755,-0.3793833,7.9755034,20.807507,-0.98396665,3209.3738,-2660.3477,b'd941005ccfff8ad4ec3a84a105adb64b',b'f99cd724d1b311e69736bcaec523183d',0
753923,158285998439,2,18.615627,0.41703066,-2.7876205,-0.41516697,7.9397817,22.472214,-1.0565608,3207.82,-2659.7458,b'924829f98960b57052fdfeaba02306c7',b'f99cd724d1b311e69736bcaec523183d',0
753924,158285998439,2,19.529867,0.43744332,-13.862696,-0.4466376,7.9062476,23.389853,-0.6754379,3206.8286,-2659.8132,b'd685603661ecaeb915bac088c651386b',b'f99cd724d1b311e69736bcaec523183d',0
753925,158285998439,2,19.739866,0.45062453,-20.74081,-0.44427723,7.9054265,23.597809,-0.41498852,3206.5483,-2659.9934,b'9d0ecca8d189fb0c59389d0df0461847',b'f99cd724d1b311e69736bcaec523183d',0
754245,158286025005,3,16.905617,-0.49627665,3.641973,-0.57659864,7.828004,20.734915,-0.3183971,3209.0254,-2660.9062,b'6e3c7ad470d4ccf5deb90e11e2c9db76',b'f99cd724d1b311e69736bcaec523183d',0
754246,158286025005,3,17.187534,-0.5522125,5.670021,-0.39206523,7.98028,20.931604,-1.2929132,3209.1523,-2659.9204,b'33061cd86791a8dfab5781c6304d4da2',b'f99cd724d1b311e69736bcaec523183d',0
754247,158286025005,3,18.361536,-0.50061876,-3.6551657,-0.5602088,7.8428297,22.183216,-0.4856742,3207.7075,-2660.2827,b'234d724985ab83e3beaf6d5b6329bb16',b'f99cd724d1b311e69736bcaec523183d',0
754595,158286072855,2,19.697489,0.48518696,-19.921236,-0.59197086,7.7385607,23.533846,0.26481616,3205.819,-2660.3862,b'bd9f462024348f696ef05958755aa455',b'f99cd724d1b311e69736bcaec523183d',0
754798,158286072855,2,16.85233,0.4354915,14.844104,-0.44295818,7.905021,20.712326,-0.71169823,3208.805,-2660.3735,b'b3e8901091b89b0b36d4c86a84dcfa20',b'f99cd724d1b311e69736bcaec523183d',0
754799,158286072855,2,18.509182,0.43198112,-5.465089,-0.486313,7.8621197,22.369019,-0.7778226,3207.2583,-2659.776,b'c482f2d2a436490a9beae4c90f8bb2d6',b'f99cd724d1b311e69736bcaec523183d',0
755142,158286095703,3,17.107065,-0.4998881,5.2822657,-0.5512525,7.8349886,20.932165,-0.3921947,3208.327,-2660.5159,b'3604e89ee009e0dbc4aeda7afcdc66ea',b'f99cd724d1b311e69736bcaec523183d',0
755143,158286095703,3,17.114,-0.5516348,6.657646,-0.36820891,7.9861093,20.859709,-1.2745667,3208.6814,-2659.7046,b'c9628fd1a37598866429b70bbfa75f26',b'f99cd724d1b311e69736bcaec523183d',0
755144,158286095703,3,18.059889,-0.49843895,-3.9900503,-0.5549744,7.8318377,21.884697,-0.4269082,3207.437,-2660.1743,b'35efb717ac6d4e83365870426bdb3308',b'f99cd724d1b311e69736bcaec523183d',0
755720,158286147316,2,16.778994,0.4321371,10.331004,-0.44489795,7.8986526,20.638857,-0.7679306,3208.3254,-2660.0898,b'97252ea618448b046a8097723ffb9a58',b'f99cd724d1b311e69736bcaec523183d',0
755721,158286147316,2,17.429886,0.39799654,-6.793396,-0.3192146,8.022437,21.277178,-1.3654699,3207.9163,-2659.317,b'c833c99390116339aebb71122131c6ab',b'f99cd724d1b311e69736bcaec523183d',0
755722,158286147316,2,17.849882,0.47537503,-15.103165,-0.58213425,7.749866,21.696178,-0.0006532669,3207.076,-2660.4712,b'7f342aaf936ed46bf36da089e64ee106',b'f99cd724d1b311e69736bcaec523183d',0
755723,158286147316,2,18.899872,0.42132592,-13.593407,-0.42477334,7.919228,22.757786,-0.98083663,3206.391,-2659.1987,b'4b29bbd11cdd0923b33dcfaa3c00f0d4',b'f99cd724d1b311e69736bcaec523183d',0
756093,158286169757,3,16.884325,-0.4877488,7.7720513,-0.59420943,7.7803235,20.721724,-0.17335379,3207.8782,-2660.5469,b'd87b1dfffea1012e3eae1b9f94165027',b'f99cd724d1b311e69736bcaec523183d',0
756094,158286169757,3,17.007078,-0.53756714,2.6896553,-0.40574962,7.942302,20.779432,-1.0243921,3208.101,-2659.7234,b'ba8a9cfa46cf6f4ed3fec874ecc4355d',b'f99cd724d1b311e69736bcaec523183d',0
756661,158286222002,2,16.813122,0.45193276,19.29206,-0.4506738,7.8752356,20.671038,-0.43525285,3207.6143,-2660.142,b'1932bfcc3a28111d3474c5e6b4028da6',b'f99cd724d1b311e69736bcaec523183d',0
756662,158286222002,2,18.381227,0.456021,-12.45689,-0.49490044,7.8300285,22.237612,-0.33542573,3206.1013,-2659.7234,b'c71403fbadc35521defa3e6d9226f08e',b'f99cd724d1b311e69736bcaec523183d',0
756663,158286222002,2,18.601168,0.42114997,-16.435188,-0.42245057,7.90637,22.459066,-0.97967106,3206.103,-2659.0422,b'f1a85573661359a6075e9a19ea1b01b9',b'f99cd724d1b311e69736bcaec523183d',0
757057,158286244565,3,16.863356,-0.4914411,8.429834,-0.55465794,7.793239,20.697447,-0.23444414,3207.3474,-2660.255,b'080b13725119f9b23ea8bc50adaeab19',b'f99cd724d1b311e69736bcaec523183d',0
757058,158286244565,3,17.091822,-0.52309823,7.0915146,-0.4857268,7.8461,20.887033,-0.78678614,3207.3494,-2659.671,b'd4c5ae60f34a0a4f9d6cf3b8dd4c845d',b'f99cd724d1b311e69736bcaec523183d',0
757059,158286244565,3,17.639902,-0.5230923,1.3306503,-0.4735564,7.8582745,21.433044,-0.8343584,3206.849,-2659.447,b'a0e6a22cfb0478bf305256de0b14a33c',b'f99cd724d1b311e69736bcaec523183d',0
757386,158286297506,2,18.354826,0.48243424,-9.191883,-0.49462467,7.7976365,22.1952,0.14858222,3205.4001,-2659.9626,b'aee0ae2f64c58964bc3bc4ab6f0b838c',b'f99cd724d1b311e69736bcaec523183d',0
757595,158286297506,2,16.66484,0.43588746,11.653517,-0.41322526,7.8917713,20.524841,-0.7049695,3207.2583,-2659.706,b'e6a27c6bd7369b20d3430deaa7761d54',b'f99cd724d1b311e69736bcaec523183d',0
757596,158286297506,2,18.059877,0.43081874,-11.755737,-0.3809992,7.9242983,21.919619,-0.7969255,3205.9712,-2659.1604,b'4c0e3e19fc4eb48e2bc27bcdf08872d8',b'f99cd724d1b311e69736bcaec523183d',0
757597,158286297506,2,18.899874,0.46767724,-13.727077,-0.41676727,7.8814783,22.750504,-0.104911685,3204.959,-2659.5405,b'37ea6b0f55dea1e7f8ea12fea2147f92',b'f99cd724d1b311e69736bcaec523183d',0
757799,158286317372,3,16.866909,-0.47578135,0.2568369,-0.56798655,7.7536016,20.713566,0.029188454,3206.6838,-2660.2676,b'd7ad8345befb192ab9fd13a1e9d72bfe',b'f99cd724d1b311e69736bcaec523183d',0
757800,158286317372,3,16.982079,-0.44823554,-2.845842,-0.52754486,7.7977433,20.840809,0.49222004,3206.4111,-2660.6628,b'70a2d8e665c6b09afb104ea6bf734474',b'f99cd724d1b311e69736bcaec523183d',0
757968,158286317372,3,17.052635,-0.54611284,3.844204,-0.41181186,7.8717074,20.80936,-1.1739221,3206.9895,-2659.1,b'0b55b7383a55be1fa01da880cb5f633d',b'f99cd724d1b311e69736bcaec523183d',0
758517,158286371583,2,16.72786,0.46219975,15.061529,-0.43450555,7.837048,20.582201,-0.26488888,3206.489,-2659.8696,b'63296f3f17246110adf75ccda3f332a8',b'f99cd724d1b311e69736bcaec523183d',0
758518,158286371583,2,17.855793,0.43181226,-4.1651316,-0.37416363,7.902404,21.715624,-0.77809054,3205.5889,-2659.0107,b'302dde4201329ea14188af55b19f0c51',b'f99cd724d1b311e69736bcaec523183d',0
758746,158286392542,3,16.913197,-0.47429097,3.976297,-0.5391203,7.7472315,20.7608,0.052535236,3206.0603,-2660.051,b'3d6634ae6f560a1f2ea782086349ffe9',b'f99cd724d1b311e69736bcaec523183d',0
758747,158286392542,3,17.63988,-0.4547368,-13.081142,-0.5876635,7.7022038,21.496784,0.36950424,3205.261,-2660.1067,b'df97383a239792ac5cb6cfa3581612e5',b'f99cd724d1b311e69736bcaec523183d',0
758748,158286392542,3,18.834166,-0.42600268,-16.197554,-0.62041867,7.668864,22.693226,0.8882877,3203.9602,-2660.2007,b'b2ea615c1c411b9436e52b762d274731',b'f99cd724d1b311e69736bcaec523183d',0
758901,158286392542,3,16.948355,-0.5294029,2.1372795,-0.43879488,7.820609,20.73448,-0.8807251,3206.394,-2659.1792,b'98d1c11a0cee97267ec39c0432157ec3',b'f99cd724d1b311e69736bcaec523183d',0
758902,158286392542,3,17.639914,-0.54572815,-7.7631874,-0.36793128,7.8786697,21.393826,-1.2317133,3205.888,-2658.63,b'a45e4fd1ac9b32eff109d6e186161760',b'f99cd724d1b311e69736bcaec523183d',0
759472,158286447183,2,16.534187,0.46743298,-6.5683966,-0.40124306,7.8447037,20.386116,-0.18343532,3206.0684,-2659.7854,b'87ffaaee4e50bf86bf045a42de0b592f',b'f99cd724d1b311e69736bcaec523183d',0
759473,158286447183,2,17.047157,0.41051853,-0.6895218,-0.31037816,7.9395623,20.901543,-1.1375037,3205.8982,-2658.7144,b'00f882844cf6a40f3b8e05b1dddcc848',b'f99cd724d1b311e69736bcaec523183d',0
759474,158286447183,2,17.774994,0.44391853,4.09857,-0.3748517,7.875985,21.634464,-0.5625495,3205.016,-2659.014,b'3f8559e4e6548ad0d48c8f4ceb24640e',b'f99cd724d1b311e69736bcaec523183d',0
759709,158286467895,3,18.11809,-0.42811468,-10.973665,-0.5468511,7.7190857,21.977528,0.842865,3204.0652,-2660.1758,b'e59abcbdfbda3f91d602e86d083de4e5',b'f99cd724d1b311e69736bcaec523183d',0
759917,158286467895,3,16.86227,-0.49409062,10.494726,-0.5013669,7.7532377,20.693829,-0.27898914,3205.648,-2659.5427,b'11e1fd0657282e0a437199027fe9a218',b'f99cd724d1b311e69736bcaec523183d',0
760459,158286522402,2,16.649117,0.47669712,10.906525,-0.39383486,7.828434,20.495457,-0.025704622,3205.3271,-2659.6797,b'11b4a25c1dba16f7fc4b19385645070b',b'f99cd724d1b311e69736bcaec523183d',0
760460,158286522402,2,16.662197,0.46308914,11.73625,-0.40782818,7.8185816,20.516169,-0.25178298,3205.3828,-2659.4595,b'be997b6460076f5ce5f254ceb6244f9f',b'f99cd724d1b311e69736bcaec523183d',0
760461,158286522402,2,17.005634,0.4105096,3.0949745,-0.2527257,7.975366,20.86003,-1.1365901,3205.3523,-2658.5107,b'1f083741a3c6423d09d6bf106886dd65',b'f99cd724d1b311e69736bcaec523183d',0
760462,158286522402,2,17.63988,0.4148672,-3.3880844,-0.2726805,7.9561367,21.495872,-1.0760267,3204.7324,-2658.3567,b'ef3148538d596b744e70903a16916df0',b'f99cd724d1b311e69736bcaec523183d',0
760724,158286541641,3,18.046114,-0.43996647,-7.6713552,-0.5401864,7.693244,21.905973,0.6284205,3203.6353,-2659.7808,b'24a11300c0b2a5e81ba93d0da7998cc3',b'f99cd724d1b311e69736bcaec523183d',0
